ind_type,size,q2,q3,q4,q5,q6,q7a,q7b,q7c,q7d,q8a,q8b,q9a,q10ap,q10bp,q10cp,q10dp,q10ep,q11a,q11b,q11c,q11d,q11e,q12ap,q12bp,q13p,q14p,q15p,q16a,q17a,q17b,q17c,q17d,q17e,q18,q19,q20,q21p,q22ap,q22ba,q22bb,q22bc,q22bd,q23p,q24,q25,q27a,q27b,q27c,q27d,q27e,q27f,q27g,q27h,q27i,q27j,q28a,q28bp,q29,q30a,q30bap,q30bbp,q30bcp,q30bdp,q30bep,q31aa,q31ab,q31ac,q31ad,q31ae,q31af,q31ba,q31bb,q31bc,q31bd,q31be,q31bf,q31ca,q31cb,q31cc,q31cd,q31ce,q31cf,q31da,q31db,q31dc,q31dd,q31de,q31df,q31ea,q31eb,q31ec,q31ed,q31ee,q31ef,q32a,q32b,q32c,q32d,q33,q34,q35,q36,q37a,q37b,q37c,q37d,q37e,q37f,q37g,q37h,q37i,q38a,q38b,q38c,q38d,q38e,q38g,q38h,q38i,q38j,q38k,q39a,q39b,q39c,q39d,q39e,q39f,q39g,q39h,q39i,q39j,q39k,q39l,q40,q41,q42,q43,q44,q45a1p,q45a2,q45a3a,q45a3b,q45a3c,q45a3d,q45a4p,q45b1p,q45b2,q45b3a,q45b3b,q45b3c,q45b3d,q45b3e,q45b4p,q45c1p,q45c2,q45c3a,q45c3b,q45c3c,q45c3d,q45c3e,q45c4p,q45d1p,q45d2,q45d3a,q45d3b,q45d3c,q45d3d,q45d3e,q45d4p,q45e1p,q45e2,q45e3a,q45e3b,q45e3c,q45e3d,q45e3e,q45e4p,q46a,q46b,q46c,q46d,q46e,q47a,q47b,q47c,q47d,q47e,q48a,q48a1p,q48a2p,q48bp,q49,q50a1,q50a2,q50b1,q50b2,q50c1,q50c2,q50d1,q50d2,q50e1,q50e2,q50f1,q50f2,q51p,q52a,q52b,q52cp,q52dp,q52ep,q53a,q53b,q53c,q53d,q53e,q53f,q53g,q54a,q54b,q54c,q54d,q54e,q54f,q55a,q55b,q55c,q55d,q55e,q55f,q56,q57,q58,q59,prodtitl,q55fdesc,size1,size2,size3,size4,size5,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind14,ind15,ind16,ind17,ind18,ind19,ind20,ind21,man,man1,man2,man3,man4,man5,non1,non2,non3,non4,non5,sector,pctchng,mangpay,supvpay,techpay,suptpay,fntlpay,multiest,pufwght,id,prodwkr,saleswkr
N11,1.0,2040000.0,1300000.0,67400.0,124000.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,2.0,16.0,0.0,84.0,0.0,0.0,19.0,,14.0,,,100.0,12.0,0.0,0.0,0.0,3.0,38.0,,38.0,,,1.0,2.0,2.0,0.0,100.0,1.0,1.0,1.0,1.0,0.0,1.0,24.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.0,4.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2600.0,100.0,0.0,,,,,,,,,,,,,,,100.0,20.0,1.0,1.0,2.0,2.0,2.0,100.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,1.0,0.0,0.0,100.0,1.0,2.0,,2.0,,1.0,1.0,2.0,,2.0,,2.0,,0.0,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,non-man,,65000.0,,30000.0,,,0.0,1074.4348,2955,0.0,0
N11,1.0,1100000.0,500000.0,250000.0,7000.0,5000.0,80.0,20.0,0.0,0.0,75.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,non-man,,,,,,,0.0,1074.4348,2956,0.0,0
N11,1.0,4800000.0,2500000.0,2000000.0,400000.0,200000.0,40.0,30.0,30.0,0.0,100.0,90.0,1.0,14.0,10.0,26.0,24.0,26.0,20.0,16.0,13.0,12.0,12.0,95.0,2.0,20.0,90.0,4.0,1.0,50.0,40.0,40.0,40.0,40.0,1.0,2.0,2.0,5.263158,0.0,,,,,0.0,2.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,25.0,4.0,4.0,32.0,32.0,28.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.0,3.0,3.0,4.0,1.0,6.0,80.0,1.0,4.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,5.0,3.0,2.0,,5.0,2.0,1.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,23.0,4.347826,8.695652,17.391304,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,0.0,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,RECEPTIONIST,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,non-man,25.0,,,,,,1.0,1074.4348,2957,0.0,0
N11,1.0,50800000.0,30600000.0,23900000.0,870000.0,470000.0,10.0,85.0,5.0,0.0,50.0,20.0,1.0,63.392857,9.107142,2.4107144,16.964285,13.303572,16.0,16.0,14.0,12.0,12.0,71.51786,19.0,8.928572,20.0,5.0,1.0,40.0,40.0,40.0,40.0,40.0,,,2.0,100.0,100.0,1.0,1.0,1.0,1.0,,12.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,300.0,40.0,10.0,10.0,30.0,10.0,100.0,,,,0.0,0.0,70.0,15.0,0.0,0.0,15.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,3.0,3.0,3.0,4.0,1.0,3.0,90.0,,5.0,5.0,3.0,1.0,3.0,3.0,1.0,5.0,3.0,5.0,3.0,5.0,3.0,5.0,,3.0,3.0,1.0,1.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,,,1.0,,80.0,100.0,,1.0,2.0,1.0,2.0,100.0,100.0,,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,80.0,,1.0,1.0,1.0,2.0,1.0,,100.0,,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,,25.0,80.0,1.0,1.0,50.0,2.0,,1.0,5.0,2.0,,2.0,,2.0,,0.0,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,RECEPTIONIST,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,non-man,10.0,21188.0,,14739.0,14739.0,,1.0,1074.4348,2958,0.0,0
N11,2.0,,355000.0,0.0,,,20.0,40.0,40.0,0.0,100.0,100.0,2.0,10.0,5.0,0.0,75.0,10.0,16.0,12.0,,12.0,18.0,17.0,32.258064,10.0,5.0,0.0,2.0,50.0,45.0,,40.0,40.0,3.0,1.0,1.0,100.0,100.0,1.0,1.0,1.0,1.0,100.0,11.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,,10.0,0.0,0.0,20.0,80.0,0.0,,,,,,,,,,,,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,75.0,0.0,,,,,,,3.0,8.0,3.0,3.0,1.0,1.0,50.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,4.0,5.0,5.0,4.0,2.0,,1.0,2000.0,100.0,96.77419,24.0,1.0,2.0,1.0,1.0,100.0,100.0,8.0,1.0,1.0,1.0,2.0,2.0,100.0,,,,,,,,,17.204302,8.0,1.0,1.0,1.0,2.0,2.0,9.712106,100.0,8.0,1.0,2.0,1.0,2.0,2.0,50.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,6.0,0.0,10.0,100.0,1.0,2.0,,1.0,4.0,2.0,,2.0,,2.0,,2.0,,,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,CLIENT SERVICE REP,DRS CONDUCT SEMINARS AT LOCAL TECH INSTI,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,non-man,-11.428572,150000.0,40000.0,,,40000.0,0.0,439.03705,2959,0.0,0
N11,2.0,4890000.0,4300000.0,431000.0,,,10.0,50.0,30.0,10.0,,,2.0,2.0,0.0,98.0,0.0,0.0,16.0,,16.0,,,98.0,99.0,1.0,1.0,1.0,3.0,50.0,,40.0,,,3.0,1.0,1.0,0.0,100.0,1.0,1.0,1.0,1.0,25.0,2.0,20.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,,2.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0,8.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,100.0,100.0,30.0,1.0,1.0,1.0,1.0,100.0,,,,,,,,,100.0,40.0,1.0,1.0,1.0,1.0,1.0,100.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,non-man,,29000.0,,29000.0,,,1.0,439.03705,2960,0.0,0
N11,2.0,1580000.0,1070000.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,non-man,,,,,,,1.0,439.03705,2961,0.0,0
N11,2.0,6000000.0,1200000.0,2600000.0,5500000.0,200000.0,5.0,50.0,45.0,0.0,100.0,100.0,2.0,14.285714,0.0,71.42857,14.285714,0.0,12.0,,14.0,12.0,,98.0,,40.0,35.714287,2.857143,1.0,42.0,,31.0,37.0,,3.0,2.0,2.0,0.0,100.0,1.0,1.0,2.0,1.0,10.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,10.0,40.0,10.0,0.0,70.0,20.0,0.0,0.0,50.0,20.0,0.0,30.0,0.0,,,,,,,0.0,85.0,10.0,0.0,5.0,0.0,0.0,0.0,40.0,0.0,60.0,0.0,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2000.0,100.0,80.0,8.0,1.0,1.0,2.0,2.0,50.0,,,,,,,,,70.0,4.0,1.0,1.0,2.0,1.0,2.0,30.0,40.0,2.0,1.0,1.0,2.0,2.0,2.0,20.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,20.0,5.0,30.0,100.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,20.0,2.0,2.0,0.0,0.0,50.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,non-man,40.0,21840.0,,11284.0,11544.0,,0.0,439.03705,2962,0.0,0
N11,2.0,3900000.0,2240000.0,2770000.0,641000.0,64000.0,5.0,25.0,30.0,40.0,100.0,100.0,1.0,37.5,0.0,1.25,15.0,46.25,16.0,,16.0,13.0,12.0,80.0,1.25,,25.0,20.0,2.0,45.0,,40.0,40.0,,2.0,1.0,1.0,5.0,,,,,,0.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,,30.0,30.0,0.0,1.0,20.0,49.0,95.0,5.0,0.0,0.0,0.0,0.0,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,15.0,0.0,85.0,0.0,9.0,9.0,3.0,4.0,3.0,2.0,95.0,3.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,5.0,3.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,2.0,4.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,,90.0,90.0,,1.0,1.0,1.0,1.0,,,,,,,,,,100.0,,1.0,2.0,1.0,1.0,2.0,,100.0,,1.0,1.0,2.0,1.0,2.0,,100.0,,,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,,,,,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,HOME HEALTH AIDE,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,non-man,-40.0,37000.0,,30056.0,18200.0,15142.4,1.0,439.03705,2963,0.0,0
N11,2.0,950000.0,550000.0,350000.0,1400000.0,300000.0,0.0,10.0,60.0,30.0,100.0,0.0,1.0,21.052631,15.789474,61.403507,1.754386,0.0,16.0,14.0,12.0,12.0,,94.73684,0.0,8.77193,26.31579,0.0,1.0,45.0,40.0,32.0,40.0,,1.0,2.0,2.0,0.0,100.0,1.0,1.0,2.0,1.0,0.0,5.0,10.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,30.0,13.333333,20.0,66.666664,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,16.666666,83.333336,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4000.0,50.0,100.0,10.0,1.0,2.0,1.0,1.0,100.0,100.0,10.0,1.0,2.0,2.0,1.0,2.0,100.0,100.0,12.0,1.0,1.0,2.0,1.0,2.0,100.0,100.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,,,,,,,,,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,,10.0,0.0,40.0,25.0,1.0,1.0,25.0,1.0,6.0,2.0,,2.0,,2.0,,2.0,,60.0,2.0,2.0,0.0,0.0,90.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,non-man,3.6363637,42120.0,24960.0,14144.0,15600.0,,0.0,439.03705,2964,0.0,0
N11,2.0,,,,,,,,,,,,2.0,15.189874,7.594937,0.0,1.2658228,75.94936,12.0,12.0,,12.0,12.0,97.46835,75.0,12.658228,12.658228,6.329114,3.0,40.0,40.0,,40.0,40.0,3.0,2.0,2.0,0.0,0.0,,,,,0.0,2.0,,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,,50.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,3.0,2.0,3.0,8.0,1.0,1.0,50.0,2.0,5.0,3.0,3.0,3.0,5.0,3.0,1.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,10.0,40.0,60.0,100.0,1.0,2.0,,1.0,12.0,2.0,,2.0,,2.0,,2.0,,0.0,,,,,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,CERTIFIED NURSES ASSIST,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,non-man,,18000.0,,,18000.0,,0.0,439.03705,2965,0.0,0
N11,2.0,1800000.0,1200000.0,500000.0,350000.0,12000.0,15.0,65.0,20.0,0.0,70.0,100.0,2.0,4.6511626,10.4651165,0.0,3.488372,81.39535,16.0,,,12.0,12.0,86.04651,0.0,23.255814,23.255814,5.8139534,2.0,36.0,32.0,,40.0,30.0,1.0,1.0,2.0,0.0,100.0,1.0,1.0,2.0,1.0,0.0,2.0,9.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,35.0,2.857143,5.714286,0.0,0.0,91.42857,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,2.0,3.0,8.0,2.0,3.0,2.0,100.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,5.0,5.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,2000.0,100.0,100.0,24.0,1.0,2.0,1.0,2.0,100.0,100.0,12.0,1.0,2.0,1.0,2.0,2.0,100.0,,,,,,,,,100.0,8.0,1.0,1.0,2.0,2.0,2.0,100.0,20.0,8.0,1.0,2.0,2.0,1.0,1.0,20.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,10.0,10.0,20.0,100.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,2.0,,2.0,,20.0,2.0,1.0,60.0,0.33333334,0.6666667,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,LPN,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,non-man,-20.0,43056.0,26624.0,,22880.0,12480.0,0.0,439.03705,2966,0.0,0
N11,2.0,3800000.0,2700000.0,900000.0,550000.0,25000.0,10.0,70.0,20.0,0.0,100.0,1.0,1.0,20.0,10.0,50.0,20.0,0.0,16.0,14.0,12.0,12.0,,90.0,30.0,20.0,15.0,5.0,3.0,40.0,40.0,40.0,40.0,,,1.0,2.0,0.0,100.0,1.0,1.0,1.0,1.0,0.0,2.0,25.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,100.0,10.0,10.0,60.0,20.0,0.0,50.0,40.0,10.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,40.0,40.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,,,,,,,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,100000.0,100.0,50.0,24.0,1.0,1.0,1.0,1.0,50.0,50.0,24.0,1.0,1.0,1.0,1.0,2.0,50.0,50.0,24.0,1.0,1.0,1.0,1.0,2.0,50.0,50.0,24.0,2.0,1.0,1.0,1.0,2.0,50.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0,,,,2.0,2.0,,1.0,5.0,1.0,3.0,1.0,8.0,2.0,,2.0,,,,,,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,non-man,,40000.0,42000.0,32000.0,25000.0,,0.0,439.03705,2967,0.0,0
N11,2.0,,,,,,,,,,,,2.0,11.428572,2.857143,14.285714,1.4285715,70.0,16.0,14.0,14.0,12.0,13.0,95.0,10.0,10.0,15.0,5.0,3.0,40.0,40.0,32.0,35.0,32.0,3.0,1.0,2.0,0.0,100.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,,25.0,8.0,12.0,8.0,0.0,72.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,0.0,33.333332,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,,0.0,0.0,0.0,55.555557,44.444443,0.0,3.0,3.0,3.0,3.0,1.0,6.0,100.0,1.0,5.0,2.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,1.0,1.0,5.0,1.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,,80.0,100.0,12.0,1.0,1.0,1.0,1.0,100.0,100.0,12.0,1.0,1.0,1.0,1.0,2.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,100.0,12.0,1.0,1.0,1.0,1.0,2.0,100.0,100.0,12.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,20.0,60.0,20.0,2.0,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,100.0,1.0,1.0,0.0,0.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,REGISTERED NURSE ASSISTANT,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,non-man,,28000.0,24000.0,24000.0,14560.0,13728.0,1.0,439.03705,2968,0.0,0
